Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
665,66500000,"-8,504","-7,576",-22.1970
666,66600000,"-8,520","-7,590",-22.2330
667,66700000,"-8,535","-7,601",-22.2630
668,66800000,"-8,552","-7,615",-22.3020
669,66900000,"-8,571","-7,630",-22.3440
670,67000000,"-8,596","-7,650",-22.3950
671,67100000,"-8,624","-7,672",-22.4540
672,67200000,"-8,648","-7,692",-22.5070
673,67300000,"-8,660","-7,700",-22.5330
674,67400000,"-8,675","-7,713",-22.5670
675,67500000,"-8,693","-7,727",-22.6060
676,67600000,"-8,713","-7,743",-22.6490
677,67700000,"-8,729","-7,755",-22.6840
678,67800000,"-8,746","-7,768",-22.7180
679,67900000,"-8,765","-7,783",-22.7600
680,68000000,"-8,789","-7,802",-22.8120
681,68100000,"-8,816","-7,823",-22.8670
682,68200000,"-8,832","-7,836",-22.9020
683,68300000,"-8,850","-7,850",-22.9400
684,68400000,"-8,867","-7,863",-22.9790
685,68500000,"-8,885","-7,878",-23.0170
686,68600000,"-8,903","-7,892",-23.0560
687,68700000,"-8,930","-7,913",-23.1120
688,68800000,"-8,957","-7,934",-23.1700
689,68900000,"-8,974","-7,946",-23.2050
690,69000000,"-8,991","-7,960",-23.2420
691,69100000,"-9,004","-7,970",-23.2710
692,69200000,"-9,022","-7,985",-23.3070
693,69300000,"-9,044","-8,001",-23.3520
694,69400000,"-9,069","-8,021",-23.4040
695,69500000,"-9,090","-8,037",-23.4480
696,69600000,"-9,106","-8,049",-23.4830
697,69700000,"-9,127","-8,066",-23.5270
698,69800000,"-9,147","-8,082",-23.5690
699,69900000,"-9,168","-8,097",-23.6130
700,70000000,"-9,186","-8,111",-23.6490
701,70100000,"-9,205","-8,127",-23.6910
702,70200000,"-9,228","-8,144",-23.7390
703,70300000,"-9,250","-8,161",-23.7820
704,70400000,"-9,264","-8,171",-23.8120
705,70500000,"-9,279","-8,182",-23.8440
706,70600000,"-9,300","-8,199",-23.8860
707,70700000,"-9,323","-8,216",-23.9350
708,70800000,"-9,339","-8,228",-23.9670
709,70900000,"-9,356","-8,241",-24.0040
710,71000000,"-9,380","-8,260",-24.0540
711,71100000,"-9,405","-8,279",-24.1030
712,71200000,"-9,425","-8,294",-24.1440
713,71300000,"-9,440","-8,305",-24.1760
714,71400000,"-9,453","-8,316",-24.2050
715,71500000,"-9,474","-8,331",-24.2440
716,71600000,"-9,495","-8,347",-24.2880
717,71700000,"-9,519","-8,365",-24.3360
718,71800000,"-9,549","-8,389",-24.4010
719,71900000,"-9,574","-8,408",-24.4530
720,72000000,"-9,590","-8,419",-24.4840
721,72100000,"-9,604","-8,430",-24.5130
722,72200000,"-9,622","-8,444",-24.5520
723,72300000,"-9,643","-8,460",-24.5930
724,72400000,"-9,663","-8,476",-24.6340
725,72500000,"-9,681","-8,489",-24.6720
726,72600000,"-9,704","-8,506",-24.7170
727,72700000,"-9,726","-8,522",-24.7620
728,72800000,"-9,743","-8,535",-24.7960
729,72900000,"-9,762","-8,549",-24.8340
730,73000000,"-9,778","-8,561",-24.8690
731,73100000,"-9,799","-8,576",-24.9090
732,73200000,"-9,830","-8,600",-24.9720
733,73300000,"-9,860","-8,623",-25.0330
734,73400000,"-9,875","-8,633",-25.0610
735,73500000,"-9,886","-8,642",-25.0860
736,73600000,"-9,901","-8,653",-25.1170
737,73700000,"-9,922","-8,668",-25.1560
738,73800000,"-9,936","-8,678",-25.1840
739,73900000,"-9,957","-8,694",-25.2270
740,74000000,"-9,977","-8,709",-25.2640
741,74100000,"-10,004","-8,729",-25.3150
742,74200000,"-10,043","-8,758",-25.3920
743,74300000,"-10,057","-8,768",-25.4200
744,74400000,"-10,072","-8,779",-25.4530
745,74500000,"-10,086","-8,789",-25.4810
746,74600000,"-10,105","-8,803",-25.5160
747,74700000,"-10,120","-8,814",-25.5460
748,74800000,"-10,138","-8,827",-25.5820
749,74900000,"-10,158","-8,841",-25.6200
750,75000000,"-10,185","-8,862",-25.6730
751,75100000,"-10,207","-8,877",-25.7160
752,75200000,"-10,221","-8,888",-25.7420
753,75300000,"-10,234","-8,893",-25.7660
754,75400000,"-10,027","-8,718",-25.3490
755,75500000,"-9,920","-8,639",-25.1450
756,75600000,"-9,932","-8,650",-25.1690
757,75700000,"-9,952","-8,666",-25.2070
758,75800000,"-9,974","-8,683",-25.2520
759,75900000,"-9,985","-8,692",-25.2710
760,76000000,"-9,998","-8,701",-25.2940
761,76100000,"-10,011","-8,711",-25.3200
762,76200000,"-10,032","-8,727",-25.3600
763,76300000,"-10,051","-8,742",-25.3980
764,76400000,"-10,072","-8,758",-25.4400
765,76500000,"-10,093","-8,774",-25.4820
766,76600000,"-10,110","-8,787",-25.5150
767,76700000,"-10,129","-8,802",-25.5500
768,76800000,"-10,146","-8,814",-25.5830
769,76900000,"-10,164","-8,828",-25.6180
770,77000000,"-10,182","-8,842",-25.6530
771,77100000,"-10,201","-8,857",-25.6910
772,77200000,"-10,221","-8,872",-25.7300
773,77300000,"-10,241","-8,887",-25.7670
774,77400000,"-10,264","-8,904",-25.8100
775,77500000,"-10,288","-8,921",-25.8570
776,77600000,"-10,308","-8,935",-25.8960
777,77700000,"-10,320","-8,944",-25.9210
778,77800000,"-10,328","-8,950",-25.9360
779,77900000,"-10,338","-8,957",-25.9550
780,78000000,"-10,350","-8,964",-25.9760
781,78100000,"-10,362","-8,974",-25.9980
782,78200000,"-10,374","-8,982",-26.0240
783,78300000,"-10,307","-8,923",-25.8870
784,78400000,"-10,261","-8,890",-25.8010
785,78500000,"-10,264","-8,893",-25.8050
786,78600000,"-10,259","-8,887",-25.7950
787,78700000,"-10,256","-8,885",-25.7910
788,78800000,"-10,266","-8,894",-25.8090
789,78900000,"-10,280","-8,905",-25.8380
790,79000000,"-10,280","-8,903",-25.8370
791,79100000,"-10,285","-8,907",-25.8450
792,79200000,"-10,288","-8,910",-25.8530
793,79300000,"-10,298","-8,918",-25.8710
794,79400000,"-10,313","-8,930",-25.9030
795,79500000,"-10,329","-8,942",-25.9330
796,79600000,"-10,341","-8,950",-25.9550
797,79700000,"-10,356","-8,963",-25.9840
798,79800000,"-10,365","-8,969",-26.0010
799,79900000,"-10,375","-8,977",-26.0200
800,80000000,"-10,387","-8,985",-26.0420
801,80100000,"-10,404","-8,997",-26.0750
802,80200000,"-10,418","-9,008",-26.1000
803,80300000,"-10,425","-9,012",-26.1120
804,80400000,"-10,433","-9,019",-26.1300
805,80500000,"-10,451","-9,031",-26.1630
806,80600000,"-10,470","-9,045",-26.1990
807,80700000,"-10,477","-9,050",-26.2100
808,80800000,"-10,475","-9,046",-26.2050
809,80900000,"-10,456","-9,028",-26.1650
810,81000000,"-10,413","-8,994",-26.0820
811,81100000,"-10,392","-8,978",-26.0420
812,81200000,"-10,391","-8,978",-26.0430
813,81300000,"-10,402","-8,987",-26.0640
814,81400000,"-10,411","-8,994",-26.0820
815,81500000,"-10,419","-9,000",-26.0960
816,81600000,"-10,428","-9,007",-26.1120
817,81700000,"-10,434","-9,011",-26.1250
818,81800000,"-10,446","-9,020",-26.1480
819,81900000,"-10,457","-9,029",-26.1680
820,82000000,"-10,476","-9,043",-26.2010
821,82100000,"-10,500","-9,062",-26.2470
822,82200000,"-10,515","-9,072",-26.2770
823,82300000,"-10,526","-9,080",-26.2980
824,82400000,"-10,540","-9,091",-26.3250
825,82500000,"-10,554","-9,101",-26.3530
826,82600000,"-10,573","-9,115",-26.3900
827,82700000,"-10,592","-9,129",-26.4260
828,82800000,"-10,602","-9,136",-26.4440
829,82900000,"-10,613","-9,144",-26.4650
830,83000000,"-10,624","-9,153",-26.4880
831,83100000,"-10,635","-9,160",-26.5070
832,83200000,"-10,651","-9,172",-26.5390
833,83300000,"-10,663","-9,181",-26.5610
834,83400000,"-10,673","-9,189",-26.5820
835,83500000,"-10,687","-9,199",-26.6110
836,83600000,"-10,706","-9,214",-26.6460
837,83700000,"-10,728","-9,230",-26.6870
838,83800000,"-10,747","-9,244",-26.7220
839,83900000,"-10,746","-9,241",-26.7190
840,84000000,"-10,738","-9,235",-26.7050
841,84100000,"-10,740","-9,238",-26.7110
842,84200000,"-10,746","-9,243",-26.7240
843,84300000,"-10,756","-9,250",-26.7430
844,84400000,"-10,773","-9,263",-26.7750
845,84500000,"-10,790","-9,275",-26.8060
846,84600000,"-10,795","-9,278",-26.8180
847,84700000,"-10,804","-9,285",-26.8360
848,84800000,"-10,817","-9,294",-26.8600
849,84900000,"-10,831","-9,304",-26.8850
850,85000000,"-10,841","-9,312",-26.9050
851,85100000,"-10,852","-9,319",-26.9220
852,85200000,"-10,867","-9,330",-26.9500
853,85300000,"-10,891","-9,348",-26.9960
854,85400000,"-10,909","-9,360",-27.0310
855,85500000,"-10,918","-9,366",-27.0470
856,85600000,"-10,926","-9,373",-27.0630
857,85700000,"-10,942","-9,384",-27.0930
858,85800000,"-10,962","-9,399",-27.1280
859,85900000,"-10,980","-9,412",-27.1580
860,86000000,"-10,995","-9,423",-27.1870
861,86100000,"-11,009","-9,433",-27.2130
862,86200000,"-11,017","-9,439",-27.2300
863,86300000,"-11,026","-9,445",-27.2480
864,86400000,"-11,034","-9,451",-27.2630
865,86500000,"-11,047","-9,460",-27.2860
866,86600000,"-11,061","-9,470",-27.3140
867,86700000,"-11,074","-9,479",-27.3370
868,86800000,"-11,091","-9,492",-27.3680
869,86900000,"-11,101","-9,498",-27.3840
870,87000000,"-11,131","-9,519",-27.4400
871,87100000,"-11,121","-9,511",-27.4250
872,87200000,"-11,161","-9,540",-27.4990
873,87300000,"-10,777","-9,233",-26.7760
874,87400000,"-10,290","-8,864",-25.8470
875,87500000,"-10,213","-8,808",-25.6980
876,87600000,"-10,137","-8,753",-25.5550
877,87700000,"-10,127","-8,746",-25.5340
878,87800000,"-10,119","-8,740",-25.5170
879,87900000,"-10,120","-8,742",-25.5220
880,88000000,"-10,115","-8,737",-25.5110
881,88100000,"-10,109","-8,732",-25.4960
882,88200000,"-10,111","-8,735",-25.5030
883,88300000,"-10,121","-8,743",-25.5220
884,88400000,"-10,133","-8,752",-25.5450
885,88500000,"-10,137","-8,756",-25.5530
886,88600000,"-10,147","-8,763",-25.5710
887,88700000,"-10,163","-8,776",-25.6030
888,88800000,"-10,175","-8,786",-25.6260
889,88900000,"-10,184","-8,793",-25.6420
890,89000000,"-10,197","-8,803",-25.6690
891,89100000,"-10,208","-8,813",-25.6920
892,89200000,"-10,200","-8,805",-25.6750
893,89300000,"-10,182","-8,790",-25.6380
894,89400000,"-10,168","-8,779",-25.6110
895,89500000,"-10,156","-8,769",-25.5870
896,89600000,"-10,142","-8,757",-25.5580
897,89700000,"-10,133","-8,749",-25.5390
898,89800000,"-10,126","-8,743",-25.5240
899,89900000,"-10,120","-8,738",-25.5120
900,90000000,"-10,112","-8,730",-25.4960
901,90100000,"-10,101","-8,720",-25.4710
902,90200000,"-10,095","-8,716",-25.4610
903,90300000,"-10,089","-8,711",-25.4510
904,90400000,"-10,083","-8,707",-25.4390
905,90500000,"-10,076","-8,700",-25.4210
906,90600000,"-10,073","-8,698",-25.4170
907,90700000,"-10,067","-8,693",-25.4040
908,90800000,"-10,059","-8,686",-25.3880
909,90900000,"-10,053","-8,681",-25.3750
910,91000000,"-10,051","-8,680",-25.3720
911,91100000,"-10,045","-8,675",-25.3570
912,91200000,"-10,037","-8,668",-25.3430
913,91300000,"-10,032","-8,664",-25.3340
914,91400000,"-10,028","-8,661",-25.3280
915,91500000,"-10,028","-8,661",-25.3270
916,91600000,"-10,023","-8,658",-25.3170
917,91700000,"-10,020","-8,654",-25.3100
