Scan #,Time,Uniaxial Gage 1 on S1-Ch2 microstrain,Uniaxial Gage 2 on S1-Ch1 microstrain,Load on S1-Ch3 kN
662,66200000,"-8,423","-8,640",-23.3070
663,66300000,"-8,444","-8,665",-23.3620
664,66400000,"-8,454","-8,677",-23.3900
665,66500000,"-8,466","-8,689",-23.4140
666,66600000,"-8,482","-8,707",-23.4550
667,66700000,"-8,496","-8,724",-23.4920
668,66800000,"-8,509","-8,739",-23.5240
669,66900000,"-8,526","-8,759",-23.5680
670,67000000,"-8,548","-8,783",-23.6230
671,67100000,"-8,565","-8,804",-23.6670
672,67200000,"-8,580","-8,820",-23.7050
673,67300000,"-8,594","-8,837",-23.7390
674,67400000,"-8,608","-8,852",-23.7740
675,67500000,"-8,622","-8,868",-23.8090
676,67600000,"-8,637","-8,885",-23.8460
677,67700000,"-8,650","-8,901",-23.8800
678,67800000,"-8,679","-8,932",-23.9490
679,67900000,"-8,708","-8,966",-24.0230
680,68000000,"-8,715","-8,976",-24.0470
681,68100000,"-8,727","-8,988",-24.0720
682,68200000,"-8,739","-9,003",-24.1050
683,68300000,"-8,753","-9,019",-24.1380
684,68400000,"-8,771","-9,039",-24.1830
685,68500000,"-8,786","-9,057",-24.2210
686,68600000,"-8,805","-9,079",-24.2680
687,68700000,"-8,829","-9,105",-24.3240
688,68800000,"-8,844","-9,124",-24.3660
689,68900000,"-8,852","-9,134",-24.3890
690,69000000,"-8,866","-9,150",-24.4230
691,69100000,"-8,880","-9,166",-24.4590
692,69200000,"-8,902","-9,190",-24.5120
693,69300000,"-8,921","-9,213",-24.5600
694,69400000,"-8,937","-9,232",-24.5990
695,69500000,"-8,949","-9,247",-24.6310
696,69600000,"-8,965","-9,265",-24.6720
697,69700000,"-8,981","-9,284",-24.7110
698,69800000,"-8,994","-9,299",-24.7440
699,69900000,"-9,010","-9,318",-24.7840
700,70000000,"-9,024","-9,335",-24.8190
701,70100000,"-9,043","-9,356",-24.8660
702,70200000,"-9,067","-9,384",-24.9250
703,70300000,"-9,087","-9,408",-24.9760
704,70400000,"-9,095","-9,418",-24.9980
705,70500000,"-9,108","-9,433",-25.0300
706,70600000,"-9,121","-9,448",-25.0610
707,70700000,"-9,135","-9,464",-25.0960
708,70800000,"-9,150","-9,482",-25.1340
709,70900000,"-9,169","-9,505",-25.1810
710,71000000,"-9,192","-9,531",-25.2360
711,71100000,"-9,202","-9,544",-25.2620
712,71200000,"-9,217","-9,562",-25.2970
713,71300000,"-9,235","-9,583",-25.3400
714,71400000,"-9,249","-9,600",-25.3770
715,71500000,"-9,263","-9,617",-25.4130
716,71600000,"-9,278","-9,634",-25.4500
717,71700000,"-9,295","-9,654",-25.4910
718,71800000,"-9,319","-9,682",-25.5490
719,71900000,"-9,332","-9,698",-25.5830
720,72000000,"-9,344","-9,713",-25.6120
721,72100000,"-9,356","-9,728",-25.6440
722,72200000,"-9,372","-9,746",-25.6820
723,72300000,"-9,391","-9,769",-25.7290
724,72400000,"-9,406","-9,787",-25.7660
725,72500000,"-9,425","-9,809",-25.8140
726,72600000,"-9,443","-9,831",-25.8590
727,72700000,"-9,456","-9,848",-25.8940
728,72800000,"-9,472","-9,866",-25.9300
729,72900000,"-9,480","-9,876",-25.9510
730,73000000,"-9,492","-9,891",-25.9810
731,73100000,"-9,517","-9,918",-26.0370
732,73200000,"-9,496","-9,903",-26.0040
733,73300000,"-9,305","-9,705",-25.5820
734,73400000,"-9,262","-9,656",-25.4800
735,73500000,"-9,268","-9,664",-25.4940
736,73600000,"-9,263","-9,660",-25.4830
737,73700000,"-9,262","-9,661",-25.4860
738,73800000,"-9,265","-9,666",-25.4960
739,73900000,"-9,259","-9,661",-25.4810
740,74000000,"-9,269","-9,673",-25.5070
741,74100000,"-9,185","-9,588",-25.3260
742,74200000,"-9,056","-9,448",-25.0310
743,74300000,"-9,021","-9,409",-24.9480
744,74400000,"-9,000","-9,388",-24.9020
745,74500000,"-8,999","-9,387",-24.8970
746,74600000,"-8,997","-9,386",-24.8970
747,74700000,"-9,008","-9,398",-24.9210
748,74800000,"-9,023","-9,415",-24.9570
749,74900000,"-9,034","-9,428",-24.9860
750,75000000,"-9,043","-9,438",-25.0040
751,75100000,"-9,054","-9,450",-25.0300
752,75200000,"-9,061","-9,458",-25.0450
753,75300000,"-9,069","-9,468",-25.0650
754,75400000,"-9,079","-9,480",-25.0900
755,75500000,"-9,093","-9,496",-25.1240
756,75600000,"-9,117","-9,522",-25.1780
757,75700000,"-9,135","-9,542",-25.2200
758,75800000,"-9,149","-9,558",-25.2520
759,75900000,"-9,160","-9,571",-25.2770
760,76000000,"-9,174","-9,585",-25.3070
761,76100000,"-9,187","-9,601",-25.3390
762,76200000,"-9,197","-9,613",-25.3630
763,76300000,"-9,211","-9,628",-25.3950
764,76400000,"-9,223","-9,642",-25.4230
765,76500000,"-9,241","-9,662",-25.4650
766,76600000,"-9,258","-9,681",-25.5050
767,76700000,"-9,273","-9,698",-25.5400
768,76800000,"-9,288","-9,714",-25.5740
769,76900000,"-9,303","-9,731",-25.6080
770,77000000,"-9,321","-9,752",-25.6510
771,77100000,"-9,334","-9,766",-25.6810
772,77200000,"-9,360","-9,794",-25.7390
773,77300000,"-9,384","-9,822",-25.7950
774,77400000,"-9,390","-9,829",-25.8100
775,77500000,"-9,399","-9,840",-25.8330
776,77600000,"-9,412","-9,854",-25.8610
777,77700000,"-9,425","-9,869",-25.8910
778,77800000,"-9,438","-9,884",-25.9230
779,77900000,"-9,451","-9,899",-25.9540
780,78000000,"-9,466","-9,916",-25.9870
781,78100000,"-9,487","-9,939",-26.0340
782,78200000,"-9,494","-9,949",-26.0550
783,78300000,"-9,502","-9,959",-26.0740
784,78400000,"-9,509","-9,967",-26.0890
785,78500000,"-9,520","-9,981",-26.1160
786,78600000,"-9,533","-9,995",-26.1470
787,78700000,"-9,547","-10,012",-26.1800
788,78800000,"-9,556","-10,023",-26.2000
789,78900000,"-9,570","-10,039",-26.2350
790,79000000,"-9,583","-10,054",-26.2660
791,79100000,"-9,596","-10,070",-26.2970
792,79200000,"-9,606","-10,081",-26.3210
793,79300000,"-9,614","-10,091",-26.3410
794,79400000,"-9,624","-10,102",-26.3670
795,79500000,"-9,641","-10,122",-26.4070
796,79600000,"-9,654","-10,137",-26.4370
797,79700000,"-9,662","-10,147",-26.4560
798,79800000,"-9,669","-10,156",-26.4750
799,79900000,"-9,682","-10,170",-26.5050
800,80000000,"-9,698","-10,189",-26.5440
801,80100000,"-9,707","-10,200",-26.5660
802,80200000,"-9,715","-10,209",-26.5860
803,80300000,"-9,727","-10,223",-26.6150
804,80400000,"-9,742","-10,240",-26.6500
805,80500000,"-9,757","-10,258",-26.6850
806,80600000,"-9,761","-10,264",-26.6970
807,80700000,"-9,773","-10,278",-26.7260
808,80800000,"-9,746","-10,253",-26.6750
809,80900000,"-9,606","-10,107",-26.3710
810,81000000,"-9,574","-10,072",-26.2960
811,81100000,"-9,565","-10,064",-26.2790
812,81200000,"-9,567","-10,067",-26.2840
813,81300000,"-9,563","-10,064",-26.2790
814,81400000,"-9,558","-10,059",-26.2680
815,81500000,"-9,564","-10,067",-26.2830
816,81600000,"-9,570","-10,075",-26.2970
817,81700000,"-9,583","-10,090",-26.3270
818,81800000,"-9,594","-10,103",-26.3550
819,81900000,"-9,600","-10,111",-26.3720
820,82000000,"-9,612","-10,125",-26.3980
821,82100000,"-9,627","-10,142",-26.4320
822,82200000,"-9,602","-10,117",-26.3770
823,82300000,"-9,575","-10,086",-26.3130
824,82400000,"-9,558","-10,069",-26.2780
825,82500000,"-9,552","-10,063",-26.2650
826,82600000,"-9,557","-10,070",-26.2770
827,82700000,"-9,563","-10,077",-26.2920
828,82800000,"-9,571","-10,086",-26.3090
829,82900000,"-9,579","-10,096",-26.3290
830,83000000,"-9,591","-10,110",-26.3600
831,83100000,"-9,602","-10,122",-26.3840
832,83200000,"-9,610","-10,132",-26.4030
833,83300000,"-9,623","-10,146",-26.4310
834,83400000,"-9,637","-10,162",-26.4620
835,83500000,"-9,657","-10,185",-26.5090
836,83600000,"-9,672","-10,202",-26.5440
837,83700000,"-9,685","-10,216",-26.5740
838,83800000,"-9,700","-10,233",-26.6100
839,83900000,"-9,712","-10,247",-26.6370
840,84000000,"-9,726","-10,263",-26.6670
841,84100000,"-9,740","-10,279",-26.6980
842,84200000,"-9,759","-10,299",-26.7410
843,84300000,"-9,779","-10,323",-26.7880
844,84400000,"-9,792","-10,339",-26.8220
845,84500000,"-9,797","-10,345",-26.8360
846,84600000,"-9,805","-10,354",-26.8530
847,84700000,"-9,821","-10,373",-26.8910
848,84800000,"-9,828","-10,382",-26.9080
849,84900000,"-9,839","-10,394",-26.9320
850,85000000,"-9,848","-10,406",-26.9540
851,85100000,"-9,862","-10,422",-26.9890
852,85200000,"-9,876","-10,439",-27.0230
853,85300000,"-9,884","-10,449",-27.0430
854,85400000,"-9,894","-10,459",-27.0650
855,85500000,"-9,906","-10,473",-27.0920
856,85600000,"-9,919","-10,489",-27.1220
857,85700000,"-9,928","-10,500",-27.1440
858,85800000,"-9,942","-10,516",-27.1740
859,85900000,"-9,954","-10,530",-27.2030
860,86000000,"-9,961","-10,538",-27.2200
861,86100000,"-9,977","-10,557",-27.2590
862,86200000,"-9,983","-10,566",-27.2770
863,86300000,"-9,986","-10,569",-27.2820
864,86400000,"-9,993","-10,577",-27.3000
865,86500000,"-10,003","-10,588",-27.3220
866,86600000,"-10,015","-10,603",-27.3500
867,86700000,"-10,026","-10,616",-27.3750
868,86800000,"-10,036","-10,628",-27.3990
869,86900000,"-10,045","-10,639",-27.4210
870,87000000,"-10,053","-10,650",-27.4430
871,87100000,"-10,061","-10,660",-27.4630
872,87200000,"-10,061","-10,660",-27.4640
873,87300000,"-10,072","-10,675",-27.4930
874,87400000,"-9,927","-10,518",-27.1820
875,87500000,"-9,714","-10,284",-26.7100
876,87600000,"-9,563","-10,118",-26.3710
877,87700000,"-9,415","-9,956",-26.0400
878,87800000,"-9,275","-9,800",-25.7230
879,87900000,"-9,185","-9,701",-25.5170
880,88000000,"-9,139","-9,650",-25.4100
881,88100000,"-9,113","-9,620",-25.3470
882,88200000,"-9,092","-9,598",-25.3000
883,88300000,"-9,049","-9,552",-25.2060
884,88400000,"-9,028","-9,527",-25.1550
885,88500000,"-9,016","-9,514",-25.1300
886,88600000,"-9,012","-9,509",-25.1160
887,88700000,"-9,005","-9,502",-25.1010
888,88800000,"-9,003","-9,499",-25.0990
889,88900000,"-9,002","-9,498",-25.0930
890,89000000,"-9,006","-9,503",-25.1030
891,89100000,"-9,012","-9,508",-25.1160
892,89200000,"-9,011","-9,507",-25.1140
893,89300000,"-9,015","-9,511",-25.1210
894,89400000,"-9,016","-9,513",-25.1240
895,89500000,"-9,014","-9,512",-25.1220
896,89600000,"-9,018","-9,515",-25.1300
897,89700000,"-9,024","-9,520",-25.1390
898,89800000,"-9,035","-9,533",-25.1660
899,89900000,"-9,050","-9,549",-25.2010
900,90000000,"-9,055","-9,554",-25.2150
901,90100000,"-9,061","-9,560",-25.2230
902,90200000,"-9,062","-9,562",-25.2290
903,90300000,"-9,047","-9,547",-25.1950
904,90400000,"-9,027","-9,524",-25.1480
905,90500000,"-9,012","-9,509",-25.1150
906,90600000,"-9,005","-9,500",-25.0980
907,90700000,"-8,994","-9,489",-25.0730
908,90800000,"-8,984","-9,478",-25.0500
909,90900000,"-8,976","-9,470",-25.0350
910,91000000,"-8,967","-9,461",-25.0140
911,91100000,"-8,958","-9,452",-24.9940
912,91200000,"-8,951","-9,443",-24.9780
913,91300000,"-8,944","-9,436",-24.9620
914,91400000,"-8,938","-9,429",-24.9460
915,91500000,"-8,930","-9,421",-24.9280
916,91600000,"-8,924","-9,414",-24.9140
917,91700000,"-8,918","-9,408",-24.9000
918,91800000,"-8,910","-9,400",-24.8830
919,91900000,"-8,907","-9,395",-24.8750
920,92000000,"-8,901","-9,389",-24.8610
921,92100000,"-8,896","-9,384",-24.8500
922,92200000,"-8,892","-9,379",-24.8390
923,92300000,"-8,888","-9,374",-24.8290
924,92400000,"-8,883","-9,369",-24.8190
925,92500000,"-8,879","-9,365",-24.8090
926,92600000,"-8,873","-9,359",-24.7940
927,92700000,"-8,866","-9,351",-24.7790
928,92800000,"-8,864","-9,349",-24.7780
929,92900000,"-8,862","-9,346",-24.7690
930,93000000,"-8,856","-9,340",-24.7580
931,93100000,"-8,852","-9,336",-24.7490
932,93200000,"-8,848","-9,332",-24.7370
933,93300000,"-8,846","-9,330",-24.7330
934,93400000,"-8,842","-9,325",-24.7230
935,93500000,"-8,839","-9,321",-24.7170
936,93600000,"-8,835","-9,318",-24.7050
937,93700000,"-8,834","-9,316",-24.7060
938,93800000,"-8,829","-9,312",-24.6960
939,93900000,"-8,822","-9,304",-24.6760
940,94000000,"-8,821","-9,302",-24.6760
941,94100000,"-8,817","-9,298",-24.6640
942,94200000,"-8,814","-9,295",-24.6620
943,94300000,"-8,811","-9,292",-24.6510
944,94400000,"-8,809","-9,290",-24.6460
945,94500000,"-8,808","-9,288",-24.6460
946,94600000,"-8,805","-9,286",-24.6370
947,94700000,"-8,803","-9,283",-24.6330
948,94800000,"-8,799","-9,279",-24.6230
949,94900000,"-8,797","-9,277",-24.6160
950,95000000,"-8,794","-9,273",-24.6110
951,95100000,"-8,791","-9,270",-24.6000
952,95200000,"-8,789","-9,268",-24.6020
953,95300000,"-8,787","-9,266",-24.5940
954,95400000,"-8,784","-9,262",-24.5860
955,95500000,"-8,781","-9,259",-24.5840
956,95600000,"-8,779","-9,258",-24.5760
957,95700000,"-8,778","-9,256",-24.5720
958,95800000,"-8,776","-9,254",-24.5720
959,95900000,"-8,773","-9,251",-24.5630
960,96000000,"-8,770","-9,248",-24.5580
961,96100000,"-8,770","-9,247",-24.5580
962,96200000,"-8,767","-9,245",-24.5500
963,96300000,"-8,765","-9,242",-24.5440
964,96400000,"-8,762","-9,239",-24.5400
965,96500000,"-8,761","-9,237",-24.5320
966,96600000,"-8,758","-9,234",-24.5280
967,96700000,"-8,757","-9,233",-24.5280
968,96800000,"-8,756","-9,232",-24.5230
